date,transaction_id,department,gl_code,gl_category,description,amount,vendor,transaction_type,month,year,source,role_visibility,status
2025-09-13,GL003823,Engineering,6100,Cloud Infrastructure,"AWS usage line 11: compute, storage, and observability",3632.98,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-14,GL003824,Engineering,6100,Cloud Infrastructure,"AWS usage line 12: compute, storage, and observability",3705.64,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-15,GL003825,Engineering,6100,Cloud Infrastructure,"AWS usage line 13: compute, storage, and observability",3778.29,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-16,GL003826,Engineering,6100,Cloud Infrastructure,"AWS usage line 14: compute, storage, and observability",3850.95,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-17,GL003827,Engineering,6100,Cloud Infrastructure,"AWS usage line 15: compute, storage, and observability",3923.61,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-18,GL003828,Engineering,6100,Cloud Infrastructure,"AWS usage line 16: compute, storage, and observability",3996.27,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-19,GL003829,Engineering,6100,Cloud Infrastructure,"AWS usage line 17: compute, storage, and observability",4068.93,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-20,GL003830,Engineering,6100,Cloud Infrastructure,"AWS usage line 18: compute, storage, and observability",4141.59,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-21,GL003831,Engineering,6100,Cloud Infrastructure,"AWS usage line 19: compute, storage, and observability",4214.25,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-22,GL003832,Engineering,6100,Cloud Infrastructure,"AWS usage line 20: compute, storage, and observability",4286.91,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-03,GL003833,Engineering,6100,Cloud Infrastructure,"AWS usage line 21: compute, storage, and observability",4359.57,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-04,GL003834,Engineering,6100,Cloud Infrastructure,"AWS usage line 22: compute, storage, and observability",4432.23,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-05,GL003835,Engineering,6100,Cloud Infrastructure,"AWS usage line 23: compute, storage, and observability",4504.89,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-06,GL003836,Engineering,6100,Cloud Infrastructure,"AWS usage line 24: compute, storage, and observability",4577.55,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-07,GL003837,Engineering,6100,Cloud Infrastructure,"AWS usage line 25: compute, storage, and observability",4650.21,AWS,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-06,GL003838,Product,6100,Cloud Infrastructure,GCP analytics workload 1,2116.96,GCP,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-09-07,GL003839,Product,6100,Cloud Infrastructure,GCP analytics workload 2,2407.19,GCP,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-09-08,GL003840,Product,6100,Cloud Infrastructure,GCP analytics workload 3,2697.42,GCP,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-09-09,GL003841,Product,6100,Cloud Infrastructure,GCP analytics workload 4,2987.64,GCP,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-09-10,GL003842,Product,6100,Cloud Infrastructure,GCP analytics workload 5,3277.87,GCP,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-09-07,GL003843,Operations,6200,SaaS Tools & Subscriptions,Company Slack workspace subscription,675.2,Slack,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2025-09-08,GL003844,Operations,6200,SaaS Tools & Subscriptions,Notion knowledge base seats,506.4,Notion,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2025-09-09,GL003845,Operations,6200,SaaS Tools & Subscriptions,Zoom business conferencing licenses,759.6,Zoom,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2025-09-10,GL003846,Sales,6200,SaaS Tools & Subscriptions,Salesforce CRM seats and automation,3460.4,Salesforce,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-09-11,GL003847,Finance,6200,SaaS Tools & Subscriptions,Stripe billing and revenue tooling,1123.36,Stripe,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2025-09-12,GL003848,Engineering,6200,SaaS Tools & Subscriptions,GitHub source control and CI seats,1012.8,GitHub,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-13,GL003849,Product,6200,SaaS Tools & Subscriptions,Figma product design seats,639.89,Figma,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-09-10,GL003850,Operations,6600,Office & Facilities,WeWork office rent and facilities,10676.6,WeWork,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2025-09-11,GL003851,Operations,6600,Office & Facilities,"Office supplies, snacks, and workplace services",2067.33,Staples,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2025-09-12,GL003852,Operations,6600,Office & Facilities,Distributed team equipment and shipping,1685.05,Apple,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2025-09-12,GL003853,Marketing,6300,Sales & Marketing,Q3 campaign spend: Google Ads,2045.19,Google Ads,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-09-13,GL003854,Marketing,6300,Sales & Marketing,Q3 campaign spend: LinkedIn,2045.19,LinkedIn,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-09-14,GL003855,Marketing,6300,Sales & Marketing,Q3 campaign spend: HubSpot,2045.19,HubSpot,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-09-15,GL003856,Marketing,6300,Sales & Marketing,Q3 campaign spend: Clearbit,2045.19,Clearbit,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-09-16,GL003857,Marketing,6300,Sales & Marketing,Q3 campaign spend: Webflow,2045.19,Webflow,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-09-17,GL003858,Marketing,6300,Sales & Marketing,Q3 campaign spend: Customer.io,2045.19,Customer.io,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-09-18,GL003859,Marketing,6300,Sales & Marketing,Q3 campaign spend: Sendoso,2045.19,Sendoso,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-09-18,GL003860,Sales,6400,Travel & Entertainment,Q3 customer travel and field expense: Ramp,2321.0,Ramp,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-09-19,GL003861,Sales,6400,Travel & Entertainment,Q3 customer travel and field expense: Delta,2321.0,Delta,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-09-20,GL003862,Sales,6400,Travel & Entertainment,Q3 customer travel and field expense: Marriott,2321.0,Marriott,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-09-21,GL003863,Sales,6400,Travel & Entertainment,Q3 customer travel and field expense: Uber,2321.0,Uber,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-09-20,GL003864,Engineering,6700,R&D Expenses,Product research and development expense: Toptal,2041.8,Toptal,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-21,GL003865,Product,6700,R&D Expenses,Product research and development expense: UserTesting,2041.8,UserTesting,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-09-22,GL003866,Engineering,6700,R&D Expenses,Product research and development expense: Linear,2041.8,Linear,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-23,GL003867,Engineering,6700,R&D Expenses,Product research and development expense: Datadog,2041.8,Datadog,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-24,GL003868,Engineering,6700,R&D Expenses,Product research and development expense: Sentry,2041.8,Sentry,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-25,GL003869,Engineering,6700,R&D Expenses,Product research and development expense: OpenAI,2041.8,OpenAI,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-26,GL003870,Engineering,6700,R&D Expenses,Product research and development expense: BrowserStack,2041.8,BrowserStack,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-09-25,GL003871,Finance,6500,Professional Services,Quarterly accounting review and tax advisory,8367.75,Deloitte,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2025-09-24,GL003872,Finance,6500,Professional Services,Monthly bookkeeping and controller advisory,4267.43,Pilot,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2025-09-26,GL003873,Finance,6500,Professional Services,Employment counsel and contract review,3603.61,Cooley,expense,2025-09,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2025-10-31,GL003881,Engineering,6000,Payroll & Benefits,October 2025 payroll for E001,15391.2,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003882,Engineering,6000,Payroll & Benefits,October 2025 payroll for E002,15574.84,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003883,Engineering,6000,Payroll & Benefits,October 2025 payroll for E003,15758.47,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003884,Engineering,6000,Payroll & Benefits,October 2025 payroll for E004,15942.11,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003885,Engineering,6000,Payroll & Benefits,October 2025 payroll for E005,16125.74,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003886,Engineering,6000,Payroll & Benefits,October 2025 payroll for E006,16309.38,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003887,Engineering,6000,Payroll & Benefits,October 2025 payroll for E007,16493.01,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003888,Engineering,6000,Payroll & Benefits,October 2025 payroll for E008,16676.65,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003889,Engineering,6000,Payroll & Benefits,October 2025 payroll for E009,16860.28,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003890,Engineering,6000,Payroll & Benefits,October 2025 payroll for E010,17043.92,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003891,Engineering,6000,Payroll & Benefits,October 2025 payroll for E011,17227.55,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003892,Engineering,6000,Payroll & Benefits,October 2025 payroll for E012,17411.19,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003893,Engineering,6000,Payroll & Benefits,October 2025 payroll for E013,17594.82,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003894,Engineering,6000,Payroll & Benefits,October 2025 payroll for E014,17778.46,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003895,Engineering,6000,Payroll & Benefits,October 2025 payroll for E015,17962.09,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003896,Engineering,6000,Payroll & Benefits,October 2025 payroll for E016,18145.73,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003897,Engineering,6000,Payroll & Benefits,October 2025 payroll for E017,18329.36,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003898,Engineering,6000,Payroll & Benefits,October 2025 payroll for E018,18513.0,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2025-10-31,GL003899,Sales,6000,Payroll & Benefits,October 2025 payroll for E019,11115.87,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003900,Sales,6000,Payroll & Benefits,October 2025 payroll for E020,11366.38,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003901,Sales,6000,Payroll & Benefits,October 2025 payroll for E021,11616.9,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003902,Sales,6000,Payroll & Benefits,October 2025 payroll for E022,11867.41,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003903,Sales,6000,Payroll & Benefits,October 2025 payroll for E023,12117.93,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003904,Sales,6000,Payroll & Benefits,October 2025 payroll for E024,12368.44,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003905,Sales,6000,Payroll & Benefits,October 2025 payroll for E025,12618.96,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003906,Sales,6000,Payroll & Benefits,October 2025 payroll for E026,12869.47,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003907,Sales,6000,Payroll & Benefits,October 2025 payroll for E027,13119.99,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003908,Sales,6000,Payroll & Benefits,October 2025 payroll for E028,13370.5,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2025-10-31,GL003909,Marketing,6000,Payroll & Benefits,October 2025 payroll for E029,9583.2,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-10-31,GL003910,Marketing,6000,Payroll & Benefits,October 2025 payroll for E030,9947.41,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-10-31,GL003911,Marketing,6000,Payroll & Benefits,October 2025 payroll for E031,10311.62,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-10-31,GL003912,Marketing,6000,Payroll & Benefits,October 2025 payroll for E032,10675.83,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-10-31,GL003913,Marketing,6000,Payroll & Benefits,October 2025 payroll for E033,11040.04,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-10-31,GL003914,Marketing,6000,Payroll & Benefits,October 2025 payroll for E034,11404.25,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2025-10-31,GL003915,Product,6000,Payroll & Benefits,October 2025 payroll for E035,13890.8,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-10-31,GL003916,Product,6000,Payroll & Benefits,October 2025 payroll for E036,14411.1,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-10-31,GL003917,Product,6000,Payroll & Benefits,October 2025 payroll for E037,14931.4,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-10-31,GL003918,Product,6000,Payroll & Benefits,October 2025 payroll for E038,15451.7,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-10-31,GL003919,Product,6000,Payroll & Benefits,October 2025 payroll for E039,15972.0,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2025-10-31,GL003920,Operations,6000,Payroll & Benefits,October 2025 payroll for E040,8300.6,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2025-10-31,GL003921,Operations,6000,Payroll & Benefits,October 2025 payroll for E041,8560.75,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2025-10-31,GL003922,Operations,6000,Payroll & Benefits,October 2025 payroll for E042,8820.9,Gusto,expense,2025-10,2025,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
